ID_station;station_name;month;value;type
16007;Longchamp - Place d'Iéna;Avril;1920;departure
16008;Galilée - Kléber;Avril;1946;departure
16009;Saint-Didier - Raymond Poincaré;Avril;1033;departure
16010;Belles Feuilles - Place de Mexico;Avril;973;departure
16011;Victor Hugo - La Pompe;Avril;1682;departure
16012;Flandrin - Longchamp;Avril;2050;departure
16013;Mairie du 16ème;Avril;1226;departure
16014;Eylau - Trocadéro;Avril;2289;departure
16015;Bassano -  Iéna;Avril;880;departure
16016;Paul Doumer - La Tour;Avril;1779;departure
16017;Siam - La Pompe;Avril;840;departure
16018;Flandrin - Henri Martin;Avril;928;departure
16019;Porte de la Muette;Avril;1483;departure
16020;Place de la Porte de Passy;Avril;2098;departure
16021;François Ponsard - La Muette;Avril;1568;departure
16022;Jean Bologne - Passy;Avril;681;departure
16023;Passy - Place du Costa Rica;Avril;2779;departure
16024;Ranelagh - Maison de la Radio;Avril;1960;departure
16025;Jean de la Fontaine - Boulainvilliers;Avril;2301;departure
16026;Ranelagh - Mozart;Avril;2210;departure
16027;Mozart - Jasmin;Avril;1367;departure
16029;Maison de Radio - France;Avril;1991;departure
16030;Place de Barcelone - Mirabeau;Avril;3350;departure
16031;Vignes - Boulainvilliers;Avril;901;departure
16032;Eglise d'Auteuil;Avril;1107;departure
16033;Marché d'Auteuil;Avril;1310;departure
16034;Porte d'Auteuil;Avril;2368;departure
16036;Porte Molitor;Avril;3073;departure
16037;Molitor - Michel-Ange;Avril;1236;departure
16038;Molitor - Chardon-Lagache;Avril;1180;departure
16039;Exelmans - Versailles;Avril;2262;departure
16040;Exelmans - Michel-Ange;Avril;1701;departure
16041;Versailles - Claude Terrasse;Avril;2122;departure
16042;Murat - Porte de Saint-Cloud;Avril;3385;departure
16043;Place de Passy;Avril;2076;departure
16044;Porte de Saint Cloud - Parc des Princes;Avril;1661;departure
16101;Malakoff - Place de la Porte Maillot;Avril;516;departure
16102;Pergolèse - Marbeau;Avril;869;departure
16103;Traktir - Foch;Avril;1061;departure
16104;Paul Valery - Victor Hugo;Avril;1012;departure
16105;Crevaux - Bugeaud;Avril;618;departure
16107;Benjamin Godard - Victor Hugo;Avril;1060;departure
16108;Sablons - Georges Mandel;Avril;764;departure
16110;Octave Feuillet - Albéric Magnard;Avril;498;departure
16111;Faustin Hélie - Desbordes-Valmore;Avril;719;departure
16112;Chernoviz - Raynouard;Avril;711;departure
16115;Raffet - Montmorency;Avril;1237;departure
16116;George Sand - Jean de La Fontaine;Avril;1259;departure
16118;Michel-Ange - Parent de Rosan;Avril;834;departure
16121;Jardin d'Acclimatation;Avril;1125;departure
16122;Route de la Muette - Porte de Neuilly;Avril;1343;departure
16123;Mahatma Gandhi;Avril;696;departure
16124;Route de Sèvres - Porte de Bagatelle;Avril;1990;departure
16129;Ceinture du Lac Inferieure - Saint-Cloud;Avril;1872;departure
16136;Théophile Gautier - François Millet;Avril;1355;departure
16138;Saint-Cloud - Hippodrome;Avril;1809;departure
16139;Suresnes - Muette à Neuilly;Avril;2549;departure
17001;Guy Môquet - Saint-Ouen;Avril;3161;departure
17003;Jacques Kellner - Saint-Ouen;Avril;2065;departure
17004;Legendre - Clichy;Avril;3362;departure
17005;Brochant - Clichy;Avril;2882;departure
17006;Guy Môquet - Compoint;Avril;2062;departure
17007;Navier - Epinettes;Avril;1418;departure
17008;Porte Pouchet-Bessières;Avril;1929;departure
17009;Paul Bodin - Clichy;Avril;1724;departure
17010;Jonquière - Docteur Paul Brousse;Avril;1847;departure
17011;Fragonard - Porte de Clichy;Avril;4062;departure
17012;Mairie du 17ème;Avril;2453;departure
17013;Legendre - Dulong;Avril;2113;departure
17015;Place de Lévis;Avril;2505;departure
17016;Brochant - Square des Batignolles;Avril;2458;departure
17017;Gare de Pont-Cardinet;Avril;2912;departure
17018;Parc Monceau;Avril;2757;departure
17019;Phalsbourg - Villiers;Avril;2123;departure
17020;Jouffroy d'Abbans - Malesherbes;Avril;2037;departure
17021;Jouffroy d'Abbans - Villiers;Avril;1381;departure
17022;Pereire - Place de Wagram;Avril;1551;departure
17023;Porte d'Asnières;Avril;2804;departure
17024;Villiers - Batignolles;Avril;3735;departure
17025;Chazelles - Courcelles;Avril;2193;departure
17026;Jouffroy d'Abbans - Wagram;Avril;2566;departure
17027;Place du Maréchal Juin - Péreire;Avril;2591;departure
17028;Reims - Raymond Pitet;Avril;986;departure
17029;Pierre Demours - Laugier;Avril;2048;departure
17030;Pereire - Rennequin;Avril;1322;departure
17031;Place de la Porte de Champerret;Avril;1164;departure
17032;Jean Oestreicher - Porte de Champerret;Avril;180;departure
17033;Carnot - Général Lanrezac;Avril;6;departure
17036;Place Tristan Bernard;Avril;2314;departure
17037;Bayen - Pereire;Avril;1583;departure
17038;Grande Armée - Brunel;Avril;2065;departure
17039;Place Saint-Ferdinand;Avril;1204;departure
17040;Pereire - Ternes;Avril;1089;departure
17041;Guersant - Gouvion-Saint-Cyr;Avril;1871;departure
17042;Porte Maillot - Pereire;Avril;2163;departure
17043;Belidor - Gouvion-Saint-Cyr;Avril;315;departure
17044;Porte de Saint-Ouen - Bessières;Avril;2399;departure
17045;Place des Ternes.;Avril;2709;departure
17046;Mac-Mahon - Brey;Avril;2200;departure
17047;Courcelles - Pierre Demours;Avril;1422;departure
17048;De Toqueville - Terrasse;Avril;2213;departure
17050;Batignolles - Abel Truchet;Avril;1856;departure
17102;Alfred Roll - Berthier;Avril;;departure
17104;Jardin Marguerite Long;Avril;688;departure
17105;Place Madeleine Daniélou;Avril;964;departure
17106;Berthier - Porte de Clichy;Avril;;departure
17107;Berthier - Place Stuart Merril;Avril;1186;departure
17108;Bessières - Porte de Clichy;Avril;1269;departure
17110;Legendre - Nollet;Avril;2111;departure
17111;Lemercier - Cardinet;Avril;1808;departure
17116;Reims - Porte d'Asnières;Avril;775;departure
17117;Pereire - Saussure;Avril;1564;departure
17119;Toqueville - Cardinet;Avril;2046;departure
17121;Square des Epinettes;Avril;1296;departure
17122;Bridaine - Lamandé;Avril;1383;departure
17123;Mstislav Rostropovitch - Berthier;Avril;637;departure
17124;Porte de Saint-Ouen - Henri Huchard;Avril;2322;departure
17125;Marie-Georges Picquart - Pereire;Avril;651;departure
17126;Hélène et François Missoffe - Emile Borel;Avril;;departure
17127;Porte de Clichy - Place des Nations Unies;Avril;;departure
18001;Damrémont - Caulaincourt;Avril;1125;departure
18003;Cimetière de Montmartre;Avril;1961;departure
18004;Place des Abbesses;Avril;2513;departure
18005;Tardieu - Chappe;Avril;1793;departure
18006;Square Louise Michel;Avril;1966;departure
18007;Goutte d'or - Barbès;Avril;3173;departure
18008;Square Léon;Avril;1356;departure
18009;Jean-François Lépine - Stephenson;Avril;1732;departure
18010;Riquet - Marx Dormoy;Avril;6556;departure
18011;Pajol - Place Herbert;Avril;2979;departure
18012;Stephenson - Doudeauville;Avril;2289;departure
18014;Léon - Doudeauville;Avril;1931;departure
18015;Custine - Ramey;Avril;3028;departure
18016;Francoeur - Caulaincourt;Avril;1804;departure
18017;Caulaincourt - Place Constantin Pecqueur;Avril;2249;departure
18018;Carpeaux - Place Jacques Froment;Avril;1877;departure
18019;Square Raymond Souplex;Avril;2881;departure
18020;Francoeur - Marcadet;Avril;1917;departure
18021;Marcadet - Ramey;Avril;2095;departure
18022;Marcadet - Barbès;Avril;3759;departure
18023;Ordener - Poissonniers;Avril;2645;departure
18024;Clignancourt - Ordener;Avril;2112;departure
18025;Mairie du 18ème;Avril;3397;departure
18026;Ruisseau - Ordener;Avril;2431;departure
18027;Damrémont - Ordener;Avril;2510;departure
18028;Championnet - Vauvenargues;Avril;2178;departure
18029;Emile Blemont - Poteau;Avril;3159;departure
18030;Joseph Dijon - Ornano;Avril;2634;departure
18031;Place Albert Kahn;Avril;2531;departure
18032;Porte de Clignancourt.;Avril;3032;departure
18033;Belliard - Damrémont;Avril;1688;departure
18034;Leibniz - Jean Dollfus;Avril;911;departure
18035;René Binet - Porte de Montmartre;Avril;910;departure
18038;Rond-Point de la Chapelle;Avril;2759;departure
18039;Jardins d'Eole;Avril;2300;departure
18041;Rochechouart - Martyrs;Avril;3872;departure
18042;Place Pigalle;Avril;3595;departure
18043;Clichy - Place Blanche;Avril;4399;departure
18044;Clichy - Douai;Avril;6871;departure
18045;Pierre Ginier - Clichy;Avril;2810;departure
18046;Etienne Jodelle - Saint Ouen;Avril;1871;departure
18047;St-Ouen - Lamarck;Avril;3022;departure
18049;Porte d'Aubervilliers;Avril;1451;departure
18101;Championnet.;Avril;1414;departure
18107;Chartres - La Charbonnière;Avril;682;departure
18109;Pajol - Riquet;Avril;2626;departure
18110;Departement - Pajol;Avril;2201;departure
18111;Félix Ziem - Armand Gauthier;Avril;1528;departure
18112;Arthur Ranc - Hôpital Bichat;Avril;1350;departure
18113;Lepic - Armée d'Orient;Avril;1022;departure
18114;Véron - Lepic;Avril;2203;departure
18134;Ney - Porte de Clignancourt;Avril;1065;departure
18135;Ney - Porte de Montmartre;Avril;1343;departure
18136;Poulet - Barbès;Avril;3368;departure
18137;Poissonniers - Nord;Avril;1429;departure
18138;Ney - Charles Hermite;Avril;665;departure
18139;Poissonniers - Championnet;Avril;1814;departure
18140;Porte de Clignancourt - Ney;Avril;3062;departure
18141;Clignancourt - Sofia;Avril;2885;departure
18142;Jessaint - Marx Dormoy;Avril;1835;departure
18201;Tristan Tzara -  Tchaïkovski;Avril;889;departure
18202;Diane Arbus;Avril;516;departure
19001;Crimée - Ourcq;Avril;2813;departure
19002;Centquatre;Avril;3330;departure
19003;Quai de la Seine;Avril;2145;departure
19004;Quai de la Loire - Jean Jaurès;Avril;4884;departure
19005;Flandre - Riquet;Avril;2714;departure
19006;Mathis - Flandre;Avril;4702;departure
19007;Flandre - Ourcq;Avril;2591;departure
19008;Flandre - Alphonse Karr;Avril;2065;departure
19009;Cité des Sciences et de l'Industrie;Avril;2935;departure
19010;Emile Reynaud - Porte de la Villette;Avril;2546;departure
19012;Lally-Tollendal - Armand Carrel;Avril;1625;departure
19013;Laumière - Petit;Avril;3891;departure
19014;Lorraine - Jean Jaurès;Avril;3443;departure
19015;Thionville - Ourcq;Avril;3543;departure
19016;Hautpoul - Jean Jaurès;Avril;2588;departure
19018;Cité de la Musique;Avril;8;departure
19019;Petit - Manin;Avril;2335;departure
19021;Mairie du 19ème;Avril;2899;departure
19022;Marché Secrétan;Avril;4291;departure
19023;Manin - Simon Bolivar;Avril;2285;departure
19024;Botzaris - Parc des Buttes Chaumont;Avril;1359;departure
19025;Botzaris - Crimée;Avril;2680;departure
19026;Place de Rhin et Danube;Avril;1124;departure
19027;Serrurier;Avril;776;departure
19029;Seine - Flandre;Avril;1507;departure
19030;Melun - Jean Jaurès;Avril;1853;departure
19031;Manin - Crimée;Avril;3231;departure
19032;Villette - Belleville;Avril;6071;departure
19033;Cambrai - Benjamin Constant;Avril;481;departure
19036;Hôpital Robert Debré;Avril;1518;departure
19037;Belleville - Porte des Lilas;Avril;1231;departure
19038;Lassus - Delouvain;Avril;1393;departure
19039;Edouard Pailleron - Simon Bolivar;Avril;1189;departure
19040;Belleville - Télégraphe;Avril;1744;departure
19041;Belleville - Pyrénées;Avril;2534;departure
19043;Delphine Seyrig - Général Leclerc;Avril;2005;departure
19044;Grands Moulins de Pantin;Avril;790;departure
19046;Porte de Pantin.;Avril;4551;departure
19101;Square Simon Bolivar;Avril;2206;departure
19102;Rampal - Belleville;Avril;2263;departure
19103;Manin - Carrières d'Amérique;Avril;1059;departure
19105;Ambroise Rendu - Porte Brunet;Avril;728;departure
19108;Gaston Tessier - Rosa Parks RER;Avril;2440;departure
19109;Tanger - Place du Maroc;Avril;2411;departure
19110;Square Claude Bernard;Avril;3409;departure
19111;Cesaria Evora - Rosa Parks;Avril;;departure
19113;Pré Saint-Gervais - Lilas;Avril;1777;departure
19114;Manin - Secrétan;Avril;2510;departure
19115;Porte de la Villette;Avril;1225;departure
19117;Euryale Dehaynin - Loire;Avril;2682;departure
19118;Simon Bolivar - Henri Turot;Avril;1452;departure
19119;Edouard Pailleron - Bouret;Avril;915;departure
19120;Carducci - Place Hannah Arendt;Avril;1321;departure
19121;Belleville -  Pré Saint-Gervais;Avril;1511;departure
19123;Metz - Marne;Avril;3715;departure
19124;Alexander Fleming - Belvédère;Avril;368;departure
19125;Place de l'Édit de Nantes;Avril;4709;departure
19127;Aubervilliers - Curial;Avril;1254;departure
19128;Quai de l'Oise - Aisne;Avril;1896;departure
19129;Solitaires - Place des Fêtes;Avril;1297;departure
19130;Place Paul Delouvrier;Avril;1232;departure
19201;Petit - Georges Thill;Avril;1170;departure
20001;Place de la Nation - Charonne;Avril;3511;departure
20002;Square de la rue Pixérécourt;Avril;1073;departure
20003;Pyrénées - Cours de Vincennes;Avril;2499;departure
20004;Commandant l'Herminier - Gallieni;Avril;682;departure
20005;Reynaldo Hahn - Lagny;Avril;1319;departure
20006;Pyrénées - Plaine;Avril;1273;departure
20007;Buzenval - Avron;Avril;3084;departure
20008;Pyrénées - Avron;Avril;2409;departure
20009;Docteurs Déjérine - Pte de Montreuil;Avril;1563;departure
2001;Greneta - Sebastopol;Avril;4451;departure
20010;Sorbier - Gasnier-Guy;Avril;1797;departure
20011;Pyrénées - Dagorno;Avril;1555;departure
20012;Buzenval - Vignoles;Avril;1376;departure
20013;Alexandre Dumas - Place de la Réunion;Avril;1693;departure
20014;Charonne - Alexandre Dumas;Avril;3421;departure
20015;Bagnolet - Orteaux;Avril;3466;departure
20016;Pyrénées - Maraîchers;Avril;1940;departure
20017;Saint-Blaise - Mouraud;Avril;1309;departure
20019;Place du Maquis du Vercors;Avril;907;departure
2002;Etienne Marcel - Montorgueil;Avril;3631;departure
20020;Pyrénées - Charles Renouvier;Avril;1198;departure
20021;Indre - Prairies;Avril;1446;departure
20022;Porte de Bagnolet;Avril;1367;departure
20023;Pelleport - Belgrand;Avril;1733;departure
20024;Gambetta - Père Lachaise;Avril;3410;departure
20026;Gambetta - Hôpital Tenon;Avril;2548;departure
20027;Porte de Ménilmontant;Avril;720;departure
20029;Frères Flavien - Porte des Lilas;Avril;616;departure
2003;Saint-Denis - Réaumur;Avril;3722;departure
20030;Ménilmontant - Père Lachaise;Avril;5540;departure
20032;Square des Amandiers;Avril;1195;departure
20033;Etienne Dolet - Place Maurice Chevalier;Avril;2011;departure
20034;Sorbier - Ménilmontant;Avril;2411;departure
20035;Pyrénées - Ménilmontant;Avril;1428;departure
20036;Ménilmontant - Pelleport;Avril;1209;departure
20037;Gambetta - Saint Fargeau;Avril;1588;departure
20039;Belleville - Couronnes;Avril;3264;departure
2004;Square Pierre Lazareff;Avril;5058;departure
20040;Parc de Belleville - Julien Lacroix;Avril;1721;departure
20042;Pyrénées - Emmery;Avril;2092;departure
20043;Charonne - Avron;Avril;3585;departure
20044;Davout - Volga;Avril;1606;departure
20045;Louis Ganne - Davout;Avril;1135;departure
20047;Cours de Vincennes - Davout;Avril;3010;departure
20048;Bagnolet - Place Saint-Blaise;Avril;1639;departure
2005;Montmartre - Etienne Marcel;Avril;2442;departure
2006;Place des Victoires;Avril;1783;departure
2008;Mairie du 2ème;Avril;915;departure
2009;Filles Saint-Thomas - Place de la Bourse;Avril;2782;departure
2010;Uzès - Montmartre;Avril;1902;departure
20103;Le Vau - Maurice Bertaux;Avril;520;departure
20104;Louis Lumière.;Avril;743;departure
20105;Benoît Frachon - République;Avril;1353;departure
20106;Mairie du 20ème;Avril;1346;departure
20108;Jardin de l'Hospice Debrousse;Avril;1042;departure
20109;Haxo - Surmelin;Avril;985;departure
20110;Gambetta - Tourelles;Avril;792;departure
20111;Villiers de l'Isle Adam - Pyrénées;Avril;1760;departure
20112;Jourdain - Place des Grandes Rigoles;Avril;2374;departure
20113;Piat - Parc de Belleville;Avril;1477;departure
20115;Louis Lumière - Porte de Bagnolet;Avril;646;departure
20116;Haies - Réunion;Avril;1673;departure
20117;Saint-Fargeau - Mortier;Avril;1150;departure
20118;Orteaux - Mouraud;Avril;1309;departure
20119;Square des Saint-Simoniens;Avril;1154;departure
2012;Choiseul - Quatre Septembre;Avril;1869;departure
20120;Evariste Galois;Avril;1182;departure
20121;Boyer - Ménilmontant;Avril;1193;departure
20122;Vitruve - Davout;Avril;1545;departure
2013;Favart - Italiens;Avril;1308;departure
20131;Repos - Cimetière du Père Lachaise;Avril;1472;departure
20132;Réunion - Avron;Avril;1277;departure
20134;Lieutenant Chauré - Etienne Marey;Avril;707;departure
20136;Henri Chevreau - Couronnes;Avril;1806;departure
20137;Borrégo - Gambetta;Avril;928;departure
2014;Daunou - Louis le Grand;Avril;1446;departure
20140;Paganini - Davout;Avril;1451;departure
20142;Mûriers - Père Lachaise;Avril;1167;departure
20143;Ramponeau - Belleville;Avril;2505;departure
2015;Louis le Grand - Italiens;Avril;2165;departure
2016;Aboukir - Alexandrie;Avril;1921;departure
2017;Caire - Dussoubs;Avril;2033;departure
2020;Danielle Casanova - Opéra;Avril;2384;departure
20201;Eugène Reisz - Davout;Avril;1499;departure
2021;Cléry - Montmartre;Avril;3157;departure
2022;Saint-Fiacre - Poissonière;Avril;2400;departure
2101;Bachaumont - Montmartre;Avril;2850;departure
2102;Saint-Marc - Feydeau;Avril;1635;departure
2108;Vivienne - Montmartre;Avril;2829;departure
2109;Réaumur - Montmartre;Avril;1446;departure
2110;Jeûneurs - Mulhouse;Avril;2515;departure
2111;Chabanais - Petits Champs;Avril;1600;departure
2112;Bibliothèque Nationale - Richelieu;Avril;1306;departure
3001;Beaumarchais - Saint-Gilles;Avril;3478;departure
3002;Saint-Gilles - Turenne;Avril;3037;departure
3003;Fille du Calvaire - Turenne;Avril;4970;departure
3004;Place de la République - Temple;Avril;6850;departure
3005;Sainte-Elisabeth - Turbigo;Avril;3967;departure
3006;Mairie du 3ème;Avril;5809;departure
3007;Archives - Pastourelle;Avril;2772;departure
3008;Perle - Vieille du Temple;Avril;2961;departure
3009;Temple - Haudriettes;Avril;2752;departure
3010;Beaubourg - Michel-le-Comte;Avril;2723;departure
3011;Turbigo - Réaumur;Avril;6104;departure
3012;Square Emile - Chautemps;Avril;3399;departure
3101;Porte Saint-Martin;Avril;3517;departure
3102;Bourg l'Abbé - Saint-Martin;Avril;3192;departure
4001;Arcole - Notre-Dame;Avril;2092;departure
4002;Marché aux fleurs;Avril;2142;departure
4003;Quai aux Fleurs - Pont Saint-Louis;Avril;2246;departure
